Variable,Importance_Selectkbest,Importance_ElasticNet,Importance_XGBoost,Importance_RandomForest,Suma_Importances,Total_imp
Ambiente_area_seco,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_area_sinap,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_avenidas,0.0003866075853898639,0.0006456902610800257,0.0,0.00010646205823555699,0.0011387599047054464,0.00028468997106162507
Ambiente_conocimiento,0.0008477833281026181,0.000645184943347116,0.006195384,0.0010058483361314646,0.008694200685308993,0.002173550132277273
Ambiente_emision_bruta,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_emision_neta,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_emision_neta_agricola,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_emision_neta_comercial,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_emision_neta_energia,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_emision_neta_forestal,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_emision_neta_industrias,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_emision_neta_pecuario,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_emision_neta_residencial,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_emision_neta_saneamiento,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_emision_neta_transporte,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_erupciones_volcanicas,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_fortalecimiento_institucional,6.506041113422549e-05,0.0008342879338050374,0.0006934381,0.001788660270633165,0.0033814467245828856,0.000845361665957964
Ambiente_incendios_forestales,0.0006093998423180228,0.0007209723382134539,0.0012934704,0.0011750528024909116,0.003798895367575463,0.0009497238248311391
Ambiente_indice_riesgo_ajustado,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_indice_riesgo_integral,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_indice_vulnerabilidad,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_inundaciones,0.0025836005883244253,0.0021621957145513395,0.00062487787,0.00046815773710380835,0.005838831906337137,0.001459707950359189
Ambiente_inversion_adaptacion,8.166615802191259e-05,0.0007548640607608635,0.0013392173,0.0016727775885291502,0.003848525105976079,0.0009621312592083812
Ambiente_inversion_adaptacion_climatico,0.00033248248793985247,2.4316627790871367e-05,0.00012605969,0.0009866537740579149,0.001469512580744665,0.0003673781385858551
Ambiente_inversion_conocimiento,0.0017966358149751134,0.0014073667603874598,0.0011886258,0.0009034826642825566,0.005296111054038292,0.001324027739722107
Ambiente_inversion_fortalecimiento,0.00012218307211677703,0.0010389878498152933,0.0022826414,0.0018100268364182378,0.005253839120749171,0.0013134597565896907
Ambiente_inversion_manejo,0.00019879005351302104,5.651409004891839e-06,0.0025686584,0.0013207381727070996,0.0040938380765301735,0.0010234595007450826
Ambiente_inversion_reduccion,0.00011537271869615502,0.0017275159668832904,0.0004329565,0.0014064589514595277,0.003682304135155228,0.0009205760172497496
Ambiente_inversion_total,3.2662620453194085e-05,0.001401563628141405,0.0032500722,0.0010968521946919275,0.0057811506878412845,0.001445287645994301
Ambiente_manejo_desastres,0.00014600146135283087,0.0004559215160085553,0.0011936914,0.0010964435944014817,0.002892057966054686,0.0007230144785240021
Ambiente_media_historica,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_movimientos_masa,0.0006195991699372174,0.0009318320914186996,0.0,0.00025597464084471005,0.001807405902200627,0.00045185146743219876
Ambiente_porcentaje_area_amenazada,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_departamental_bosque,0.0015147760934795804,0.0007019729732469065,0.002082182,0.0015520933397027803,0.005851024500884032,0.0014627560989411497
Ambiente_porcentaje_area_departamental_deforestada,0.00014759316329488714,0.0004904530655073369,0.00013936928,0.0018002277758215098,0.002577643284701251,0.000644410809597836
Ambiente_porcentaje_area_departamental_humedales,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_departamental_manglares,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_departamental_paramos,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_departamental_seco,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_departamental_sinap,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_humedales,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_manglares,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_nacional_bosque,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_nacional_deforestada,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_nacional_humedales,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_nacional_manglares,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_nacional_paramos,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_nacional_seco,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_nacional_sinap,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_no_amenazada,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_paramos,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_seco,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_sinap,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_area_total_ecosistemas,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_conocimiento,0.00023279627478813933,5.6918364796866894e-05,0.0012869606,0.0007292724229546185,0.0023059476187114593,0.0005764868943207083
Ambiente_porcentaje_eventos_avd,7.440538648333125e-05,0.0009631299783005025,0.0010448284,0.0005418972894832718,0.0026242610989864203,0.0006560652629597445
Ambiente_porcentaje_eventos_erupciones,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_porcentaje_eventos_incendios,1.915941126764738e-05,0.0001294386321779116,0.0,0.00022610071403977614,0.0003746987574853351,9.367468768837548e-05
Ambiente_porcentaje_eventos_inundaciones,3.261041076866246e-05,0.00040169658054738875,0.00058268954,0.0004902066582412052,0.0015072031853613492,0.0003768007895707389
Ambiente_porcentaje_eventos_movimientos,3.506597568946556e-05,0.001817709147804472,0.0025345704,0.0007181195349657946,0.00510546506371946,0.0012763662429986847
Ambiente_porcentaje_eventos_sismos,0.0005787040691037545,0.0015412620469491918,0.0,0.0,0.0021199661160529464,0.0005299915194914154
Ambiente_porcentaje_fortalecimiento,0.0003407148237185102,0.0014438738368010818,0.0006185761,0.0010542241889652999,0.0034573889216413215,0.0008643472148814788
Ambiente_porcentaje_manejo,0.0036231901297980144,0.0003826463627008051,0.0003135545,0.001791071022466383,0.006110462027069222,0.0015276154793221846
Ambiente_sismos,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_tasa_personas,0.0008124611737779819,0.0005703826440556783,0.00016956711,0.001876331040444775,0.0034287419672476395,0.000857185476411726
Ambiente_total_acumulado_eventos,0.0005293203286848976,0.0003744661905122739,0.0010288253,0.0011860768608032686,0.003118688676089493,0.0007796721550147928
Ambiente_total_gestion,0.0002029964349894148,9.217768950044569e-05,0.0008988109,0.001226587170218212,0.0024205722131509775,0.0006051430424157518
Ambiente_vulnerabilidad_cambio_amenaza,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_vulnerabilidad_cambio_capacidad,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_vulnerabilidad_cambio_sensibilidad,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_vulnerabilidad_cambio_vulnerabilidad,0.0,0.0,0.0,0.0,0.0,0.0
Censo_pob_hombres_35_39,0.0023908621023751267,0.0002078514425532145,0.0020749073,0.0019613015770689416,0.006634922422991083,0.0016587305759470374
Censo_pob_hombres_65_69,0.0006748207376459614,0.0003192938685356422,0.0013676065,0.001289722633740215,0.0036514436953820092,0.0009128609074450544
Censo_pob_rural,0.0007320209040288588,0.002176063993699206,0.00047259423,0.0017520480937310192,0.005132727218635244,0.0012831817816051827
Censo_porc_pob_hombres_05_09,0.0007644666712089576,0.002252970635463368,0.0004544725,0.0013067721782415037,0.00477868197922546,0.0011946704733429298
Censo_porc_pob_hombres_20_24,0.0008197287202477022,8.431571106650306e-05,0.000958741,0.0030304664255294523,0.00489325185909412,0.0012233129427955045
Censo_porc_pob_hombres_40_44,0.00013873417718417288,0.00024891093072186896,0.006084724,0.001823623110448814,0.008295992082105552,0.0020739979832649653
Censo_porc_pob_hombres_45_49,1.2087897716940469e-05,0.002529518247880582,0.0009915207,0.001608637361205074,0.005141764211504139,0.0012854410297818168
Censo_porc_pob_hombres_50_54,4.524047685908012e-05,0.0012431434807456477,0.0038262845,0.001735758834259418,0.006850427340131868,0.001712606804264294
Censo_porc_pob_hombres_55_59,0.0020599933782909246,0.0005465700462273923,0.00023186475,0.0012681723314736195,0.004106600501720608,0.0010266501069853687
Censo_porc_pob_hombres_60_64,4.412670566290139e-06,0.0017052326049873097,0.0015928531,0.0013570949104646241,0.004659593292576547,0.0011648983022155882
Censo_porc_pob_hombres_65_69,1.2121851233671576e-05,0.00034602987229967463,0.0009741451,0.00124995640074686,0.002582253201914809,0.0006455632888805201
Censo_porc_pob_hombres_70_74,0.0009827549722633473,0.0008853382319220698,0.0018843882,0.001484280783491666,0.0052367621429809785,0.001309190512224344
Censo_porc_pob_hombres_75_79,0.00015375611720552313,0.0024287269171699866,0.0005138069,0.001004535303063823,0.004100825218356733,0.0010252062861703395
Censo_porc_pob_mujeres_05_09,0.0005626630165115995,0.0011432056758886031,0.00038206697,0.001965041933272976,0.004052977591940481,0.001013244379781184
Censo_porc_pob_mujeres_20_24,0.0006409692277515972,0.0010194851533608495,0.0011743824,0.002160907979239046,0.00499574476011913,0.0012489361675914106
Censo_porc_pob_mujeres_40_44,0.0010181199528618108,0.0017371791991659432,7.860688e-05,0.0019543921007298955,0.00478829813040825,0.0011970745110954364
Censo_porc_pob_mujeres_45_49,0.0012314855282046264,0.0007283275518999158,0.0008646564,0.0018957777098310923,0.004720247199184345,0.0011800617785951107
Censo_porc_pob_mujeres_50_54,0.0003583180800568806,0.0015829402495788796,0.00019919396,0.001882105060622814,0.00402255735462165,0.0010056393205881088
Censo_porc_pob_mujeres_55_59,0.0005977562471105029,0.0005420286056048842,0.0015026187,0.0020217536929746376,0.004664157204977716,0.0011660392802953815
Censo_porc_pob_mujeres_60_64,0.0010994373107484753,0.0005183485785243616,0.0010511278,0.002350301042695831,0.00501921472616736,0.0012548036589980528
Censo_porc_pob_mujeres_70_74,0.0013335441449556498,0.0011185101125987637,0.0016706814,0.0017006209603413424,0.005823356623708259,0.0014558391297714766
Censo_porc_pob_mujeres_75_79,5.3182361485420355e-06,0.0004327948655118451,0.005750496,0.0008033703231193124,0.006991979365226553,0.0017479948099021847
Censo_porc_pob_rural,4.9505738430652516e-05,0.0027253257545470986,0.0003802312,0.0013148734222897392,0.004469936128324904,0.001117484012004522
Censo_porc_pob_urbana,0.005270883913216896,0.0030689657008473284,0.00017350265,0.001720681511909324,0.010234033771312434,0.002558508396861978
departamento_GestComp,0.0,0.0,0.0,0.0,0.0,0.0
departamento_MDD,0.0,0.0,0.0,0.0,0.0,0.0
departamento_ResComp,0.0,0.0,0.0,0.0,0.0,0.0
Desp_General_extension,0.0,0.0,0.0,0.0,0.0,0.0
Desp_General_variacion_intercensal_2005_2018,0.0,0.0,0.0,0.0,0.0,0.0
Desempeno_Acceso_servicios_publicos,0.000323453476103834,0.00047995441886432137,0.00051081885,0.0010995700213773125,0.002413796765197536,0.0006034491804578234
Desempeno_Componente_gestion_Posicion,0.0013390519691969457,0.0014814309108086982,0.0011701087,0.0014629006641065463,0.005453492221000239,0.0013633730307557165
Desempeno_Componente_resultados,0.001282547026840249,0.0003971534892957073,0.00026391813,0.0017764659192203618,0.0037200845683431913,0.0009300211253770496
Desempeno_Componente_resultados_Posicion,8.43963284255009e-05,0.0005357532210115716,0.00082758855,0.0014008978803757117,0.0028486359782309185,0.00071215898176309
Desempeno_Educacion,0.0013285080497513068,0.0006002220363084776,0.0017073966,0.0008699704357803997,0.004506097108265787,0.0011265242568273255
Desempeno_Ejecucion_recursos,0.001369986265817553,0.00154216681905854,0.0008836692,0.0023569577570775606,0.006152780026940155,0.0015381949790998464
Desempeno_Gobierno_abierto_transparencia,0.0018132019587236278,0.0005349329829771614,0.0010833555,0.0022481626339932075,0.005679653089095326,0.0014199132467636875
Desempeno_MDM_Posicion,7.210247110780937e-05,0.0006490407538359937,0.00016594963,0.0015531081225339622,0.002440200981288434,0.0006100502343619535
Desempeno_Posicion_nacional_resultados,0.004274049679290921,0.001513340014242665,3.237623e-05,0.0017160562888880555,0.007535822211195141,0.0018839555189516634
Desempeno_Promedio_componente_gestion_departamento_nacion,0.0,0.0,0.0,0.0,0.0,0.0
Desempeno_Promedio_componente_resultados_departamento_nacion,0.0,0.0,0.0,0.0,0.0,0.0
Desempeno_Promedio_ejecucion_recursos_grupo_DI,0.000723286889813702,0.0001609376828048941,0.0,0.0009723619439510026,0.0018565865165695986,0.0004641466208035471
Desempeno_Promedio_indicador_MDM_departamento_nacion,0.0,0.0,0.0,0.0,0.0,0.0
Desempeno_Promedio_seguridad_grupo_DI,0.0003719376296589757,0.0012765634608169411,0.0028288192,0.0020907724973943725,0.006568092799442698,0.0016420231703601063
Desempeno_Recaudo_instrumentos_ordenamiento_territorial,3.3868124555440155e-05,0.0011551230970920593,0.0017223847,0.0015514781551592865,0.004462854086671641,0.001115713501623015
Desempeno_Salud,0.0011051330757474748,0.001412926154558751,0.00012702677,0.0017804266120354936,0.004425512609928077,0.0011063781326048432
Desempeno_Seguridad,0.0006448400365732289,0.0007248302877369754,5.4075706e-05,0.0018068542610184188,0.0032306002917586356,0.0008076500584294278
Economia_2do_cultivo_permanente_ton_prod,0.0009002620624336681,0.0005469288546657573,0.00031054547,0.0017071284102333998,0.003464864794405923,0.0008662161830390514
Economia_2do_cultivo_transitorio_ton_prod,0.0011015111051721528,0.0011782876992898958,0.0004347819,0.0020563475381097022,0.004770928232934252,0.0011927320368049538
Economia_3er_cultivo_permanente_ton_prod,0.00012086975430462593,0.0022330727235691868,0.0010672264,0.0010303478624947642,0.004451516743761428,0.0011128791659463836
Economia_3er_cultivo_transitorio_ton_prod,1.1850073015526223e-06,0.0007113375922037195,0.0011067393,0.00100718595066585,0.0028264478271912185,0.000706611944102823
Economia_PIB,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_actividades_artisticas,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_actividades_financieras,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_actividades_inmobiliarias,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_actividades_profesionales,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_actividades_sociales,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_administracion_publica,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_agricultura,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_agricultura_ganaderia,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_comercio,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_construccion,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_dept_actividades_artisticas,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_dept_actividades_financieras_seguros,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_dept_actividades_inmobiliarias,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_dept_actividades_profesionales,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_dept_administracion_publica_defensa,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_dept_agricultura_ganaderia_caza_pesca,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_dept_comercio,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_dept_construccion,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_dept_demas_cultivos_permanentes,0.0005819470777897374,0.00021092457097323067,0.00014643514,0.0003992461142745966,0.001338552900177198,0.0003346382190321933
Economia_PIB_dept_demas_cultivos_transitorios,0.0005900148461800449,0.0013741311676197033,0.00018241968,0.000913535778083216,0.003060101472523997,0.0007650253543865631
Economia_PIB_dept_electricidad_gas_saneamiento,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_dept_explotacion_minas_cant,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_dept_impuestos,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_dept_industrias_manufactureras,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_dept_informacion_comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_dept_nacional,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_dept_primer_cultivo_permanente,0.00018557565715185423,4.379332288112689e-05,0.001272465,0.0014439439000748855,0.0029457778660670984,0.0007364444532858226
Economia_PIB_dept_primer_cultivo_transitorio,0.0006492609077274337,0.00149717661974427,0.004184991,0.0016666334373421183,0.007998062086105937,0.0019995154856032133
Economia_PIB_dept_segundo_cultivo_permanente,0.001324475389352455,0.000337105397621306,0.0019070575,0.0002039067847352544,0.0037725450498016263,0.0009431362455060323
Economia_PIB_dept_segundo_cultivo_transitorio,0.00019926651922573592,4.892397078676581e-05,0.00010832775,0.0015810255095870473,0.001937543752568311,0.00048438592943960605
Economia_PIB_dept_tercer_cultivo_permanente,4.408963068825001e-06,0.0014177806702528482,0.0,1.76444640494045e-05,0.0014398340973710776,0.00035995851787575905
Economia_PIB_dept_tercer_cultivo_transitorio,2.118609945762733e-06,0.0006592827738408028,0.0008222283,0.0011495112084144274,0.0026331409135409278,0.0006582852165584877
Economia_PIB_electricidad_gas,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_establecimientos,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_explotacion_minas,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_impuestos,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_industria_manufacturera,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_industrias_manufactureras,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_informacion_comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_municipal_valor_agregado_dept,0.0015894720614853888,0.0006003441277170885,0.0022129687,0.0019063007164680315,0.0063090855606011,0.0015772713618130369
Economia_PIB_pct_actividades_artisticas,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_pct_actividades_financieras,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_pct_actividades_inmobiliarias,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_pct_actividades_profesionales,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_pct_administracion_publica,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_pct_agricultura_ganaderia,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_pct_comercio,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_pct_construccion,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_pct_contribucion_nacional,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_pct_electricidad_gas,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_pct_explotacion_minas,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_pct_impuestos,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_pct_industrias_manufactureras,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_pct_informacion_comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_per_capita,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_per_capita_pct_prom_nacional,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_suministro,0.0,0.0,0.0,0.0,0.0,0.0
Economia_PIB_transporte,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Pct_UPA_acceso_asistencia,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Pct_UPA_acceso_credito,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Pct_UPA_acceso_infraestructura,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Pct_UPA_acceso_maquinaria,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Pct_UPA_acceso_riego,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Pct_UPAs_entre_0_1_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Pct_UPAs_entre_10_15_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Pct_UPAs_entre_15_20_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Pct_UPAs_entre_1_3_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Pct_UPAs_entre_20_50_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Pct_UPAs_entre_3_5_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Pct_UPAs_entre_50_100_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Pct_UPAs_entre_5_10_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Pct_UPAs_mas_de_100_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Pct_valor_agregado_actividades_primarias,0.0014036431997210754,0.0002635891753360039,0.0009787019,0.001513076408240493,0.004159010647666786,0.0010397526432365132
Economia_Pct_valor_agregado_actividades_secundarias,0.001450909717746533,0.00022480692016956666,0.008433055,0.0019676651581161052,0.012076436928659692,0.0030191091779236444
Economia_Pct_valor_agregado_actividades_terciarias,3.126924589654929e-05,0.0012526375305323884,0.0013134151,0.0018605588618681628,0.004457880761446853,0.0011144701703391558
Economia_Pct_valor_agregado_dept,0.006734324398384103,0.0024111959770052997,0.0021106256,0.001516399386788656,0.012772545379384156,0.0031931362874781915
Economia_Primer_Cultivo_Transitorio,0.0027628400125331806,0.001184585079882681,0.00095759117,0.001526743902166313,0.006431760162698952,0.0016079400117865075
Economia_Primer_Cultivo_permanente,2.5052584096034214e-06,0.0006278069614394847,0.0019940333,0.001318081820899745,0.003942427384838818,0.0009856068285023043
Economia_Promedio_Idic,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Puntaje_Idic,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Acelga,0.0003952982100044136,0.000370611363798064,0.0,6.657883395704474e-05,0.0008324884077595224,0.00020812209820076153
Economia_Rendimiento_Achiote,0.003089255066093691,8.520319205920923e-05,0.0,0.0,0.0031744582581529,0.0007936145502801556
Economia_Rendimiento_Achira,0.000832224566179948,0.000252739345733594,0.0,6.288486949375506e-05,0.001147848781407297,0.0002869621901962651
Economia_Rendimiento_Agraz,0.0010094466429225154,0.0015928595779820666,0.0,0.0,0.002602306220904582,0.0006505765435378952
Economia_Rendimiento_Aguacate,0.0002044543155377859,0.00018828344541723822,0.0015107853,0.0008082092437273471,0.0027117323152115436,0.0006779330666231487
Economia_Rendimiento_Aguaje,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Ahuyama,7.1339023918412955e-06,8.61485099224096e-05,0.00044672098,0.00044417248614668086,0.000984175878568716,0.0002460439652217561
Economia_Rendimiento_Aji,1.5077949020341626e-05,0.00103676538864737,0.0,0.00020446167915007235,0.0012563050168177838,0.0003140762485617559
Economia_Rendimiento_Ajo,0.00014868770473198736,0.0004989394930019946,0.0,3.209395333743824e-05,0.0006797211510714202,0.00016993028471488963
Economia_Rendimiento_Ajonjoli,0.002941211456759694,0.00045371032528029577,0.0,0.00022219381821945734,0.003617115600259447,0.0009042788838185983
Economia_Rendimiento_Albahaca,0.0026514204025658993,8.954057054133743e-05,0.0,0.0,0.002740960973107237,0.0006852402309657916
Economia_Rendimiento_Alfalfa,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Algarrobo,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Algodon,0.00032817581629668866,0.0012101542441056066,0.0,2.3203354994192572e-05,0.0015615334153964878,0.0003903833468354995
Economia_Rendimiento_Amaranto,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Anon,0.00020365260837055933,2.358727805193851e-05,0.0,0.0,0.00022723988642249783,5.680997058497722e-05
Economia_Rendimiento_Anturio,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Apio,0.0018164057411499737,0.002287314879595048,0.0,0.0,0.004103720620745022,0.0010259301367544073
Economia_Rendimiento_Araza,0.002837935354579812,0.0012402275399740887,0.0,0.00012929589805366786,0.004207458792607568,0.001051864679254104
Economia_Rendimiento_Arracacha,0.001061498762405616,0.0019672800474809728,0.0,0.0005240330068514124,0.003552811816738001,0.0008882029382270571
Economia_Rendimiento_Arroz,0.00878245664333285,0.0044487348179650015,0.002324718,0.0007788972464879216,0.016334806758444474,0.004083701616243385
Economia_Rendimiento_Arveja,0.0017305931125705882,0.0007550023457357115,0.00037269347,0.0005412775348956074,0.003399566459690179,0.0008498915996534026
Economia_Rendimiento_Asai,0.00118055531031908,0.0007907301201121333,0.0,0.0,0.001971285430431213,0.0004928213487537809
Economia_Rendimiento_Astromelia,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Avena,0.0036014996175272158,0.0017845373620764748,0.0,0.0,0.00538603697960369,0.0013465092207095542
Economia_Rendimiento_Badea,3.1357652858761902e-06,0.0007383375416368627,0.0,0.0,0.0007414733069227388,0.00018536832340035968
Economia_Rendimiento_Bananito,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Banano,9.529578768994004e-05,0.0009343758901452504,0.0,0.00041310530477652567,0.001442776982611716,0.0003606942391727007
Economia_Rendimiento_Batata,0.00029998853534725345,0.0005051519946895596,0.0,3.348796819167557e-05,0.0008386284982284886,0.0002096571207904249
Economia_Rendimiento_Berenjena,5.5053354022300085e-05,0.00024907774393628416,0.0,8.808136075809877e-05,0.000392212458716683,9.805311291754972e-05
Economia_Rendimiento_Borojo,0.0010255633374812887,0.0006280264825376673,0.0,1.736282382652961e-05,0.0016709526438454857,0.00041773815345629283
Economia_Rendimiento_Brevo,0.00018103417637545965,0.0001769113843540024,0.0,6.413607848635775e-05,0.00042208163921581975,0.00010552040790817658
Economia_Rendimiento_Brocoli,0.0005774677068791696,0.0004110298760730877,0.0,0.0,0.0009884975829522573,0.0002471243912982305
Economia_Rendimiento_Cacao,0.00022497210092280905,0.0001753707852292925,0.00034416514,0.0010394408552156923,0.0017839488765427835,0.0004459872111230951
Economia_Rendimiento_Caducifolios,0.0002212768916121204,2.9455096569038642e-05,0.0,0.0001231133427867108,0.00037384533096786985,9.346133106284233e-05
Economia_Rendimiento_Cafe,3.162130566969017e-05,6.938189815355152e-05,0.0019300707,0.0015499075563676615,0.0035809814519329065,0.0008952453468992597
Economia_Rendimiento_Caimo,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Calabacin,0.0001372293582862087,0.00018204958221205525,0.0,3.3731679481581534e-05,0.00035301061997984547,8.825265340941527e-05
Economia_Rendimiento_Cana_azucarera,0.0045703066678228965,0.004385212685952968,0.0,6.526614157089129e-05,0.009020785495346757,0.0022551963333198592
Economia_Rendimiento_Cana_flecha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Cana_miel,0.00010266599854526349,2.89096026326088e-05,0.0,0.0001701396419846131,0.0003017152431624854,7.542880943546827e-05
Economia_Rendimiento_Cana_panelera,2.3217212301451737e-06,0.0015013735164918576,0.0009403237,0.0008138302807947015,0.0032578492094005197,0.0008144622877175104
